file,scenario_id,ego_speed,primary_mechanism,auxiliary_mechanism_tags,n_actors,evidence
tfrecord-00393-of-01000_432.json,557f23995794c99f,5.67,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,34,"{""M2"": {""lat_span"": 5.28}, ""M4"": {""lat0"": -6.33, ""lat_min"": 1.05}, ""M5"": {""lon0"": -29.02, ""lon_end"": 22.71}}"
tfrecord-00338-of-01000_192.json,60781bff4db6926c,0.0,M3_vru_crossing,M3_vru_crossing,161,"{""M3"": {""lat_span"": 9.55}}"
tfrecord-00434-of-01000_346.json,8d34acc6012d717b,9.82,M4_cut_in,M4_cut_in,65,"{""M4"": {""lat0"": -12.43, ""lat_min"": 0.29}}"
tfrecord-00186-of-01000_108.json,1ab700fdd1bde218,0.04,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,61,"{""M2"": {""lat_span"": 14.14}, ""M6"": {""lat_end"": 9.54}}"
tfrecord-00081-of-01000_475.json,51a81cbb26bebecb,0.0,M0_none,,70,{}
tfrecord-00458-of-01000_496.json,2c18a25c0bf0e11b,16.14,M2_vehicle_crossing,M4_cut_in;M2_vehicle_crossing;M5_merge;M6_temp_occupancy,43,"{""M4"": {""lat0"": -2.64, ""lat_min"": 0.1}, ""M2"": {""lat_span"": 4.5}, ""M5"": {""lon0"": -36.75, ""lon_end"": 96.74}, ""M6"": {""lat_end"": 7.89}}"
tfrecord-00018-of-01000_330.json,94225a810c071f4e,0.03,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,41,"{""M3"": {""lat_span"": 11.96}, ""M6"": {""lat_end"": -10.61}}"
tfrecord-00434-of-01000_177.json,abfc79280c3da321,6.71,M0_none,,13,{}
tfrecord-00135-of-01000_416.json,837c23b41c8ac195,14.67,M5_merge,M5_merge,18,"{""M5"": {""lon0"": -75.86, ""lon_end"": 60.94}}"
tfrecord-00221-of-01000_171.json,84334c615bfebcc4,14.17,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,72,"{""M2"": {""lat_span"": 4.39}, ""M5"": {""lon0"": -68.72, ""lon_end"": 31.81}}"
tfrecord-00244-of-01000_216.json,651b1a19d7179fa7,17.31,M4_cut_in,M4_cut_in;M5_merge,90,"{""M4"": {""lat0"": 3.34, ""lat_min"": 0.6}, ""M5"": {""lon0"": -55.24, ""lon_end"": 64.77}}"
tfrecord-00200-of-01000_154.json,a2c8e1a4408fbf96,3.01,M0_none,,39,{}
tfrecord-00280-of-01000_461.json,700fb91398325e7f,0.0,M0_none,,15,{}
tfrecord-00205-of-01000_350.json,bb6cad87c6115631,5.35,M0_none,,28,{}
tfrecord-00221-of-01000_114.json,fbed91fa5ab5db5e,0.03,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,19,"{""M3"": {""lat_span"": 14.71}, ""M6"": {""lat_end"": -6.2}}"
tfrecord-00094-of-01000_271.json,40c9ca2c097cd038,0.03,M2_vehicle_crossing,M2_vehicle_crossing,17,"{""M2"": {""lat_span"": 67.48}}"
tfrecord-00007-of-01000_285.json,e3f882b794184248,0.0,M5_merge,M5_merge,51,"{""M5"": {""lon0"": -13.12, ""lon_end"": 34.4}}"
tfrecord-00448-of-01000_365.json,9212f55f3aeb80d7,3.44,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy,50,"{""M1"": {""min_spd"": 0.35, ""dspd"": 0.79}, ""M6"": {""lat_end"": -6.48}}"
tfrecord-00316-of-01000_245.json,ba94aa2e4cbb0803,7.11,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,13,"{""M2"": {""lat_span"": 6.52}, ""M4"": {""lat0"": -2.62, ""lat_min"": 0.05}, ""M5"": {""lon0"": -17.28, ""lon_end"": 46.39}}"
tfrecord-00151-of-01000_147.json,84d67c281c7e4889,1.06,M0_none,,82,{}
tfrecord-00447-of-01000_136.json,8cd7b1cfa42b7fb5,19.22,M4_cut_in,M4_cut_in;M5_merge,13,"{""M4"": {""lat0"": -3.44, ""lat_min"": 1.42}, ""M5"": {""lon0"": -54.83, ""lon_end"": 93.46}}"
tfrecord-00377-of-01000_379.json,6ea74633be45d260,20.21,M5_merge,M5_merge,21,"{""M5"": {""lon0"": -41.36, ""lon_end"": 108.98}}"
tfrecord-00399-of-01000_309.json,4b1f86bcb55d638,9.53,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,31,"{""M1"": {""min_spd"": 2.79, ""dspd"": 4.13}, ""M5"": {""lon0"": -44.86, ""lon_end"": 12.24}}"
tfrecord-00010-of-01000_4.json,551c12add2b1b260,0.0,M2_vehicle_crossing,M2_vehicle_crossing,9,"{""M2"": {""lat_span"": 36.73}}"
tfrecord-00388-of-01000_108.json,c5eac7c506519e5,4.45,M3_vru_crossing,M3_vru_crossing,42,"{""M3"": {""lat_span"": 7.84}}"
tfrecord-00172-of-01000_238.json,e6517632a61e589a,1.39,M2_vehicle_crossing,M2_vehicle_crossing,42,"{""M2"": {""lat_span"": 19.76}}"
tfrecord-00183-of-01000_40.json,839b9cae945b1bc4,8.21,M4_cut_in,M4_cut_in;M5_merge,20,"{""M4"": {""lat0"": -4.4, ""lat_min"": 0.36}, ""M5"": {""lon0"": -22.01, ""lon_end"": 49.75}}"
tfrecord-00335-of-01000_153.json,fd1f9b0cd5cd79c3,1.2,M5_merge,M5_merge,131,"{""M5"": {""lon0"": -8.48, ""lon_end"": 5.79}}"
tfrecord-00138-of-01000_135.json,2d1890a7cfaa1958,4.78,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing,19,"{""M5"": {""lon0"": -68.68, ""lon_end"": 30.81}, ""M2"": {""lat_span"": 15.67}}"
tfrecord-00137-of-01000_178.json,72d36caa267b156,3.33,M0_none,,124,{}
tfrecord-00143-of-01000_411.json,a31ec8185f0c0e79,0.0,M4_cut_in,M4_cut_in,86,"{""M4"": {""lat0"": 4.95, ""lat_min"": 0.62}}"
tfrecord-00282-of-01000_233.json,a050510842f47f9c,0.01,M0_none,,14,{}
tfrecord-00314-of-01000_352.json,f52d0108038a5f0d,0.0,M2_vehicle_crossing,M2_vehicle_crossing,15,"{""M2"": {""lat_span"": 4.85}}"
tfrecord-00491-of-01000_291.json,b99ab3f61057aaed,11.17,M0_none,,23,{}
tfrecord-00492-of-01000_409.json,ff276b3ddc637978,0.0,M1_lead_slow_stop,M1_lead_slow_stop,30,"{""M1"": {""min_spd"": 0.01, ""dspd"": 2.06}}"
tfrecord-00448-of-01000_159.json,d4caaf2dcd3093c4,16.54,M0_none,,12,{}
tfrecord-00083-of-01000_423.json,90efcdbad62d26ad,4.3,M0_none,,20,{}
tfrecord-00073-of-01000_7.json,ec846b1c8d081744,0.0,M2_vehicle_crossing,M2_vehicle_crossing,8,"{""M2"": {""lat_span"": 81.55}}"
tfrecord-00107-of-01000_27.json,4246a1ef7d79fe19,5.0,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,17,"{""M2"": {""lat_span"": 17.55}, ""M5"": {""lon0"": -22.81, ""lon_end"": 10.84}}"
tfrecord-00040-of-01000_108.json,b5e3ee75790214c9,7.89,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing;M4_cut_in,36,"{""M5"": {""lon0"": -22.5, ""lon_end"": 11.91}, ""M2"": {""lat_span"": 11.39}, ""M4"": {""lat0"": 12.37, ""lat_min"": 0.17}}"
tfrecord-00121-of-01000_362.json,36465668087a7892,9.18,M1_lead_slow_stop,M1_lead_slow_stop,10,"{""M1"": {""min_spd"": 3.19, ""dspd"": 2.71}}"
tfrecord-00305-of-01000_354.json,ab076bdd2e22812c,2.07,M1_lead_slow_stop,M1_lead_slow_stop,54,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00443-of-01000_399.json,3005689428a2410f,4.84,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,9,"{""M2"": {""lat_span"": 32.91}, ""M4"": {""lat0"": 9.6, ""lat_min"": 0.38}}"
tfrecord-00364-of-01000_278.json,f45c080db1792948,5.02,M0_none,,18,{}
tfrecord-00423-of-01000_306.json,bf1e55d2988b1420,11.78,M4_cut_in,M4_cut_in;M6_temp_occupancy;M5_merge,38,"{""M4"": {""lat0"": -3.67, ""lat_min"": 0.51}, ""M6"": {""lat_end"": 7.17}, ""M5"": {""lon0"": -15.33, ""lon_end"": 85.25}}"
tfrecord-00054-of-01000_291.json,c79d18bb0f9405a7,5.37,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,23,"{""M2"": {""lat_span"": 12.31}, ""M4"": {""lat0"": -9.48, ""lat_min"": 0.3}}"
tfrecord-00435-of-01000_144.json,7e8b1f99227c4ca8,4.1,M1_lead_slow_stop,M5_merge;M6_temp_occupancy;M1_lead_slow_stop,67,"{""M5"": {""lon0"": -19.31, ""lon_end"": 6.33}, ""M6"": {""lat_end"": -2.55}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00080-of-01000_231.json,59be71dbefd7c8b2,2.16,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,21,"{""M2"": {""lat_span"": 11.38}, ""M4"": {""lat0"": 3.67, ""lat_min"": 0.58}, ""M5"": {""lon0"": -22.4, ""lon_end"": 49.02}}"
tfrecord-00426-of-01000_336.json,8e8d2874a7bd1464,0.47,M6_temp_occupancy,M6_temp_occupancy,115,"{""M6"": {""lat_end"": 7.53}}"
tfrecord-00402-of-01000_295.json,f2f21c0b557a0775,9.95,M2_vehicle_crossing,M2_vehicle_crossing,35,"{""M2"": {""lat_span"": 10.48}}"
tfrecord-00139-of-01000_218.json,60db1a44d5bd4c93,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing,61,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M2"": {""lat_span"": 43.94}}"
tfrecord-00163-of-01000_476.json,6456052c281afec9,8.77,M6_temp_occupancy,M6_temp_occupancy,45,"{""M6"": {""lat_end"": -5.16}}"
tfrecord-00344-of-01000_128.json,f9f6f24da38a7f0a,3.98,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,57,"{""M2"": {""lat_span"": 6.98}, ""M4"": {""lat0"": 6.44, ""lat_min"": 0.02}, ""M5"": {""lon0"": -0.35, ""lon_end"": 11.94}}"
tfrecord-00091-of-01000_475.json,41ec999fe1ee7a2f,0.41,M6_temp_occupancy,M6_temp_occupancy,10,"{""M6"": {""lat_end"": -4.22}}"
tfrecord-00274-of-01000_43.json,f6220bf391266553,0.0,M1_lead_slow_stop,M1_lead_slow_stop,25,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00183-of-01000_174.json,f86a06ab1730c900,2.6,M1_lead_slow_stop,M1_lead_slow_stop,88,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00348-of-01000_229.json,d4e9a62aae9db8e5,8.43,M6_temp_occupancy,M6_temp_occupancy,52,"{""M6"": {""lat_end"": 8.0}}"
tfrecord-00259-of-01000_293.json,b11fb536f479eb38,0.0,M1_lead_slow_stop,M1_lead_slow_stop,30,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00487-of-01000_323.json,69dd98e0e59d226a,2.96,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M4_cut_in,124,"{""M2"": {""lat_span"": 8.36}, ""M5"": {""lon0"": -20.8, ""lon_end"": 4.56}, ""M4"": {""lat0"": 8.01, ""lat_min"": 0.78}}"
tfrecord-00127-of-01000_416.json,417306cfbef9623,3.23,M4_cut_in,M4_cut_in,15,"{""M4"": {""lat0"": 30.51, ""lat_min"": 1.0}}"
tfrecord-00459-of-01000_318.json,5d4745ceb705ee32,4.78,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,18,"{""M2"": {""lat_span"": 45.22}, ""M4"": {""lat0"": 16.35, ""lat_min"": 1.17}}"
tfrecord-00265-of-01000_206.json,183968d919cd667d,0.0,M0_none,,107,{}
tfrecord-00441-of-01000_208.json,50e6e40dbf36861c,0.98,M4_cut_in,M6_temp_occupancy;M4_cut_in,51,"{""M6"": {""lat_end"": -10.99}, ""M4"": {""lat0"": 2.78, ""lat_min"": 1.19}}"
tfrecord-00337-of-01000_92.json,fdc986d4a746cd3,7.02,M1_lead_slow_stop,M1_lead_slow_stop,61,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00359-of-01000_133.json,494011e365b75c72,0.0,M3_vru_crossing,M3_vru_crossing;M4_cut_in,118,"{""M3"": {""lat_span"": 12.25}, ""M4"": {""lat0"": 4.26, ""lat_min"": 0.86}}"
tfrecord-00091-of-01000_69.json,ca462a1d02ee5b33,10.71,M5_merge,M5_merge,86,"{""M5"": {""lon0"": -30.58, ""lon_end"": 70.14}}"
tfrecord-00141-of-01000_251.json,637a098bff9f8692,0.0,M1_lead_slow_stop,M1_lead_slow_stop,68,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00246-of-01000_148.json,f81c5e44f83c0d6c,19.75,M5_merge,M5_merge,20,"{""M5"": {""lon0"": -48.61, ""lon_end"": 92.07}}"
tfrecord-00349-of-01000_188.json,1de16bb54b45b367,0.34,M2_vehicle_crossing,M2_vehicle_crossing,161,"{""M2"": {""lat_span"": 18.43}}"
tfrecord-00241-of-01000_405.json,11e94f937cc80a4e,0.0,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop,36,"{""M4"": {""lat0"": -12.28, ""lat_min"": 0.04}, ""M1"": {""min_spd"": 0.01, ""dspd"": 0.44}}"
tfrecord-00157-of-01000_113.json,b97a966a91eae51a,7.17,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,88,"{""M1"": {""min_spd"": 0.06, ""dspd"": -0.44}, ""M5"": {""lon0"": -35.37, ""lon_end"": 60.76}}"
tfrecord-00478-of-01000_294.json,7a7155cdf3e2b667,5.09,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,1,"{""M2"": {""lat_span"": 8.85}, ""M4"": {""lat0"": 9.25, ""lat_min"": 0.4}, ""M5"": {""lon0"": -5.17, ""lon_end"": 27.99}}"
tfrecord-00037-of-01000_431.json,3db93dadc8c527ec,7.24,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,54,"{""M1"": {""min_spd"": 2.55, ""dspd"": 3.76}, ""M5"": {""lon0"": -28.34, ""lon_end"": 24.41}}"
tfrecord-00312-of-01000_155.json,2ef7ecaee88be303,20.18,M4_cut_in,M4_cut_in;M5_merge,24,"{""M4"": {""lat0"": 3.81, ""lat_min"": 0.62}, ""M5"": {""lon0"": -40.29, ""lon_end"": 151.15}}"
tfrecord-00121-of-01000_63.json,cbb5e8e09fa94d9d,13.63,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,42,"{""M5"": {""lon0"": -3.61, ""lon_end"": 15.06}, ""M1"": {""min_spd"": 3.7, ""dspd"": 2.79}}"
tfrecord-00092-of-01000_54.json,2392016191a5481d,8.75,M5_merge,M5_merge,91,"{""M5"": {""lon0"": -44.81, ""lon_end"": 37.91}}"
tfrecord-00261-of-01000_323.json,4c3abcfb858660ec,19.02,M5_merge,M5_merge,15,"{""M5"": {""lon0"": -56.11, ""lon_end"": 105.23}}"
tfrecord-00349-of-01000_187.json,9764a2cbac89d78,15.28,M5_merge,M5_merge,32,"{""M5"": {""lon0"": -25.27, ""lon_end"": 101.59}}"
tfrecord-00359-of-01000_443.json,60670b5cb42edf4d,4.53,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,9,"{""M2"": {""lat_span"": 16.86}, ""M4"": {""lat0"": 9.96, ""lat_min"": 0.1}, ""M5"": {""lon0"": -21.5, ""lon_end"": 14.96}}"
tfrecord-00122-of-01000_43.json,2cfe8aaf3a52fd13,11.97,M0_none,,33,{}
tfrecord-00054-of-01000_210.json,80a7346dbb199465,8.24,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge;M6_temp_occupancy,36,"{""M2"": {""lat_span"": 12.31}, ""M4"": {""lat0"": 9.11, ""lat_min"": 0.34}, ""M5"": {""lon0"": -49.75, ""lon_end"": 15.09}, ""M6"": {""lat_end"": 5.96}}"
tfrecord-00308-of-01000_331.json,dd8fba22cde51b4,0.21,M0_none,,4,{}
tfrecord-00366-of-01000_333.json,7c5da9938cdb600b,3.21,M4_cut_in,M4_cut_in,18,"{""M4"": {""lat0"": -16.42, ""lat_min"": 0.8}}"
tfrecord-00223-of-01000_18.json,c465fc931d57a8a3,4.63,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop,56,"{""M4"": {""lat0"": 2.57, ""lat_min"": 0.62}, ""M1"": {""min_spd"": 0.46, ""dspd"": 0.69}}"
tfrecord-00137-of-01000_401.json,625f44024e3cea0e,13.52,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,3,"{""M2"": {""lat_span"": 8.88}, ""M4"": {""lat0"": -8.93, ""lat_min"": 0.05}, ""M5"": {""lon0"": -10.51, ""lon_end"": 57.3}}"
tfrecord-00056-of-01000_348.json,eff2c724e9f3f1f0,0.24,M4_cut_in,M4_cut_in,36,"{""M4"": {""lat0"": 12.94, ""lat_min"": 0.11}}"
tfrecord-00034-of-01000_69.json,24fd6c12b0685284,4.04,M0_none,,13,{}
tfrecord-00476-of-01000_259.json,5413a69291e0f753,0.19,M1_lead_slow_stop,M1_lead_slow_stop,69,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00336-of-01000_246.json,539b5a033e376bb5,0.0,M0_none,,112,{}
tfrecord-00152-of-01000_40.json,a2cd1a36984f9293,15.7,M4_cut_in,M4_cut_in;M5_merge,6,"{""M4"": {""lat0"": 2.72, ""lat_min"": 0.79}, ""M5"": {""lon0"": -24.05, ""lon_end"": 4.75}}"
tfrecord-00333-of-01000_393.json,4aab92ab66e8a7fa,0.0,M0_none,,37,{}
tfrecord-00019-of-01000_117.json,5fe0f112445a9613,0.0,M2_vehicle_crossing,M3_vru_crossing;M4_cut_in;M2_vehicle_crossing,38,"{""M3"": {""lat_span"": 13.15}, ""M4"": {""lat0"": 14.16, ""lat_min"": 1.14}, ""M2"": {""lat_span"": 73.25}}"
tfrecord-00084-of-01000_163.json,4a0ff5190958ef80,2.51,M1_lead_slow_stop,M1_lead_slow_stop,194,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00162-of-01000_431.json,5501d0e3815577db,0.6,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop;M6_temp_occupancy,60,"{""M5"": {""lon0"": -14.81, ""lon_end"": 4.0}, ""M1"": {""min_spd"": 0.06, ""dspd"": 0.15}, ""M6"": {""lat_end"": -23.25}}"
tfrecord-00298-of-01000_362.json,586cc4b2d8ac2757,0.49,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing;M4_cut_in,20,"{""M5"": {""lon0"": -6.62, ""lon_end"": 23.89}, ""M2"": {""lat_span"": 14.48}, ""M4"": {""lat0"": -11.57, ""lat_min"": 0.06}}"
tfrecord-00002-of-01000_210.json,1f9155a572fbb20a,2.72,M0_none,,8,{}
tfrecord-00386-of-01000_143.json,b9cd5b64a8d42373,17.01,M5_merge,M5_merge,19,"{""M5"": {""lon0"": -31.61, ""lon_end"": 117.92}}"
tfrecord-00370-of-01000_340.json,a87220bf712957bd,14.29,M5_merge,M5_merge,55,"{""M5"": {""lon0"": -42.72, ""lon_end"": 69.65}}"
tfrecord-00056-of-01000_118.json,c88cefb3de696d25,7.7,M2_vehicle_crossing,M4_cut_in;M2_vehicle_crossing;M5_merge,51,"{""M4"": {""lat0"": -11.95, ""lat_min"": 0.02}, ""M2"": {""lat_span"": 11.97}, ""M5"": {""lon0"": -3.93, ""lon_end"": 8.91}}"
tfrecord-00124-of-01000_136.json,1069aa8a346ad65a,16.04,M5_merge,M5_merge,89,"{""M5"": {""lon0"": -60.59, ""lon_end"": 67.21}}"
tfrecord-00445-of-01000_146.json,5951efcdcba68983,2.23,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,27,"{""M2"": {""lat_span"": 58.27}, ""M4"": {""lat0"": -57.72, ""lat_min"": 0.55}, ""M5"": {""lon0"": -10.14, ""lon_end"": 13.94}}"
tfrecord-00099-of-01000_120.json,126aaef83ea34081,6.44,M5_merge,M5_merge,47,"{""M5"": {""lon0"": -17.14, ""lon_end"": 26.18}}"
tfrecord-00479-of-01000_452.json,94e877dc72e8f5df,4.04,M1_lead_slow_stop,M2_vehicle_crossing;M4_cut_in;M5_merge;M1_lead_slow_stop,91,"{""M2"": {""lat_span"": 29.51}, ""M4"": {""lat0"": -22.61, ""lat_min"": 0.49}, ""M5"": {""lon0"": -18.34, ""lon_end"": 13.45}, ""M1"": {""min_spd"": 0.04, ""dspd"": 0.01}}"
tfrecord-00451-of-01000_153.json,d8404c8c316daec7,1.94,M1_lead_slow_stop,M1_lead_slow_stop,47,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00405-of-01000_188.json,23e55d523ccb63e3,1.29,M6_temp_occupancy,M6_temp_occupancy,50,"{""M6"": {""lat_end"": -48.53}}"
tfrecord-00429-of-01000_481.json,aa8ce44378f8a9cf,5.64,M0_none,,25,{}
tfrecord-00029-of-01000_119.json,f6c76cf001eeee6,20.17,M5_merge,M5_merge,15,"{""M5"": {""lon0"": -44.45, ""lon_end"": 111.33}}"
tfrecord-00168-of-01000_397.json,b1287db16d7c94f,2.7,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy;M2_vehicle_crossing;M4_cut_in;M5_merge,104,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M6"": {""lat_end"": 22.16}, ""M2"": {""lat_span"": 7.22}, ""M4"": {""lat0"": -3.36, ""lat_min"": 0.99}, ""M5"": {""lon0"": -10.66, ""lon_end"": 6.67}}"
tfrecord-00427-of-01000_309.json,2d1ee02724fdd032,0.0,M0_none,,61,{}
tfrecord-00031-of-01000_467.json,5b0651ee8ce85079,2.98,M2_vehicle_crossing,M2_vehicle_crossing,14,"{""M2"": {""lat_span"": 16.33}}"
tfrecord-00242-of-01000_36.json,561c2e8f31152dd8,28.57,M5_merge,M5_merge,45,"{""M5"": {""lon0"": -39.75, ""lon_end"": 184.11}}"
tfrecord-00361-of-01000_424.json,15072399fde0d997,0.0,M0_none,,35,{}
tfrecord-00235-of-01000_1.json,fac3fd46d5593a2f,9.8,M0_none,,3,{}
tfrecord-00121-of-01000_190.json,9c77857e047ce6ee,15.7,M5_merge,M5_merge,15,"{""M5"": {""lon0"": -60.35, ""lon_end"": 71.01}}"
tfrecord-00063-of-01000_428.json,9eb73449f391ce7d,4.32,M0_none,,33,{}
tfrecord-00439-of-01000_341.json,2bf6f71d1332c56a,1.58,M0_none,,38,{}
tfrecord-00283-of-01000_137.json,1fc7a8fb5db25a46,19.4,M5_merge,M5_merge,16,"{""M5"": {""lon0"": -40.35, ""lon_end"": 111.05}}"
tfrecord-00094-of-01000_268.json,7fd954296440c4bb,1.14,M4_cut_in,M4_cut_in;M6_temp_occupancy,211,"{""M4"": {""lat0"": 7.22, ""lat_min"": 1.33}, ""M6"": {""lat_end"": 11.61}}"
tfrecord-00453-of-01000_298.json,331418da19dff6c8,0.02,M4_cut_in,M4_cut_in,27,"{""M4"": {""lat0"": -9.17, ""lat_min"": 0.6}}"
tfrecord-00307-of-01000_270.json,39895bc39ad54d2,0.0,M0_none,,28,{}
tfrecord-00375-of-01000_59.json,7ebf9c613f9e9999,3.95,M0_none,,18,{}
tfrecord-00203-of-01000_102.json,f058910482bb799e,3.24,M2_vehicle_crossing,M2_vehicle_crossing,63,"{""M2"": {""lat_span"": 21.16}}"
tfrecord-00050-of-01000_156.json,1723983ad043c8a4,2.89,M0_none,,72,{}
tfrecord-00139-of-01000_58.json,82deabefff77ac36,0.17,M0_none,,155,{}
tfrecord-00187-of-01000_201.json,127c336068f43df9,0.03,M3_vru_crossing,M3_vru_crossing;M4_cut_in,147,"{""M3"": {""lat_span"": 6.24}, ""M4"": {""lat0"": 5.29, ""lat_min"": 0.17}}"
tfrecord-00211-of-01000_200.json,9789ef042f816f33,2.58,M2_vehicle_crossing,M2_vehicle_crossing;M3_vru_crossing;M4_cut_in,198,"{""M2"": {""lat_span"": 12.57}, ""M3"": {""lat_span"": 4.54}, ""M4"": {""lat0"": 3.44, ""lat_min"": 0.03}}"
tfrecord-00371-of-01000_54.json,ad2359a3ff39ef83,19.51,M5_merge,M5_merge,36,"{""M5"": {""lon0"": -42.07, ""lon_end"": 113.77}}"
tfrecord-00058-of-01000_138.json,1eb9e47b8142045c,12.93,M4_cut_in,M4_cut_in,43,"{""M4"": {""lat0"": -3.51, ""lat_min"": 0.97}}"
tfrecord-00381-of-01000_239.json,c318e13d281371bf,16.38,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,52,"{""M5"": {""lon0"": -64.82, ""lon_end"": 59.28}, ""M1"": {""min_spd"": 7.5, ""dspd"": 10.38}}"
tfrecord-00242-of-01000_79.json,2d69c3150bd973f7,3.98,M4_cut_in,M4_cut_in,20,"{""M4"": {""lat0"": -12.37, ""lat_min"": 0.01}}"
tfrecord-00357-of-01000_419.json,d5bf7041d03e2c58,17.77,M4_cut_in,M5_merge;M6_temp_occupancy;M4_cut_in,31,"{""M5"": {""lon0"": -7.28, ""lon_end"": 129.31}, ""M6"": {""lat_end"": 4.18}, ""M4"": {""lat0"": 3.43, ""lat_min"": 1.29}}"
tfrecord-00311-of-01000_281.json,ca72882ee3e4202d,16.49,M5_merge,M5_merge,32,"{""M5"": {""lon0"": -24.59, ""lon_end"": 125.8}}"
tfrecord-00381-of-01000_205.json,1638d022b008740e,13.63,M0_none,,44,{}
tfrecord-00101-of-01000_139.json,1bc5fb44535f0ad2,3.26,M4_cut_in,M4_cut_in,34,"{""M4"": {""lat0"": -15.39, ""lat_min"": 0.16}}"
tfrecord-00328-of-01000_474.json,d5bed6b41f7570a3,4.39,M0_none,,14,{}
tfrecord-00408-of-01000_237.json,f6486dafef95adce,5.31,M1_lead_slow_stop,M6_temp_occupancy;M1_lead_slow_stop,99,"{""M6"": {""lat_end"": 6.47}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00387-of-01000_85.json,53df5f6259ade25f,12.25,M2_vehicle_crossing,M4_cut_in;M5_merge;M2_vehicle_crossing,83,"{""M4"": {""lat0"": -8.4, ""lat_min"": 0.14}, ""M5"": {""lon0"": -58.19, ""lon_end"": 37.92}, ""M2"": {""lat_span"": 10.03}}"
tfrecord-00090-of-01000_487.json,cdc902f8f3bab9ca,9.18,M0_none,,62,{}
tfrecord-00118-of-01000_343.json,115b5eb86c5861c7,2.45,M0_none,,27,{}
tfrecord-00454-of-01000_203.json,57ff2b96567d527b,0.0,M1_lead_slow_stop,M2_vehicle_crossing;M5_merge;M4_cut_in;M6_temp_occupancy;M1_lead_slow_stop,115,"{""M2"": {""lat_span"": 6.61}, ""M5"": {""lon0"": -21.46, ""lon_end"": 17.18}, ""M4"": {""lat0"": 3.29, ""lat_min"": 0.0}, ""M6"": {""lat_end"": 21.07}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00213-of-01000_38.json,a07b97d8d0807c96,9.12,M0_none,,6,{}
tfrecord-00042-of-01000_53.json,bc2ea188680b99af,2.84,M1_lead_slow_stop,M6_temp_occupancy;M1_lead_slow_stop,145,"{""M6"": {""lat_end"": -6.17}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
